EntryID	OrganismName	Kingdom	SequenceLength	SPStart	SPEnd	Class	Set
Q2HXU8	Homo sapiens	Metazoa	276	None	None	Negative	Fold_4
P81902	Bombyx mori	Metazoa	55	None	None	Negative	Fold_3
Q08412	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	411	None	None	Negative	Fold_2
C4R6C2	Komagataella phaffii (strain GS115 / ATCC 20864)	Fungi	1121	None	None	Negative	Fold_1
Q9P6M3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	210	None	None	Negative	Fold_5
P10649	Mus musculus	Metazoa	218	None	None	Negative	Fold_1
Q9LIG0	Arabidopsis thaliana	Viridiplantae	330	None	None	Negative	Fold_4
Q03532	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	505	None	None	Negative	Fold_5
Q9BSE2	Homo sapiens	Metazoa	394	None	None	Negative	Fold_1
Q9JKY5	Mus musculus	Metazoa	1068	None	None	Negative	Fold_1
Q2XQY7	Chlamydomonas reinhardtii	Viridiplantae	469	None	None	Negative	Fold_4
Q9BU61	Homo sapiens	Metazoa	184	None	None	Negative	Fold_4
Q9ZQN8	Arabidopsis thaliana	Viridiplantae	556	None	None	Negative	Fold_2
Q28165	Bos taurus	Metazoa	306	None	None	Negative	Fold_2
Q49A92	Homo sapiens	Metazoa	538	None	None	Negative	Fold_2
Q9BTX3	Homo sapiens	Metazoa	173	None	None	Negative	Fold_3
G3UW82	Mus musculus	Metazoa	1942	None	None	Negative	Fold_1
Q9FMF7	Arabidopsis thaliana	Viridiplantae	563	None	None	Negative	Fold_3
Q9SZI6	Arabidopsis thaliana	Viridiplantae	352	None	None	Negative	Fold_3
Q0CRP6	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	Fungi	166	None	None	Negative	Fold_5
P41500	Bos taurus	Metazoa	101	None	None	Negative	Fold_2
Q99MN1	Mus musculus	Metazoa	595	None	None	Negative	Fold_3
Q05192	Drosophila melanogaster	Metazoa	808	None	None	Negative	Fold_5
P51169	Xenopus laevis	Metazoa	647	None	None	Negative	Fold_5
Q8R139	Mus musculus	Metazoa	528	None	None	Negative	Fold_4
Q9FIX0	Arabidopsis thaliana	Viridiplantae	355	None	None	Negative	Fold_1
Q9VBW6	Drosophila melanogaster	Metazoa	678	None	None	Negative	Fold_2
P82469	Dioclea glabra	Viridiplantae	67	None	None	Negative	Fold_2
P13489	Homo sapiens	Metazoa	461	None	None	Negative	Fold_1
Q92561	Homo sapiens	Metazoa	330	None	None	Negative	Fold_2
Q3TWF6	Mus musculus	Metazoa	657	None	None	Negative	Fold_3
P83731	Homo sapiens	Metazoa	157	None	None	Negative	Fold_1
Q9SX28	Arabidopsis thaliana	Viridiplantae	228	None	None	Negative	Fold_3
Q1PFA4	Arabidopsis thaliana	Viridiplantae	386	None	None	Negative	Fold_4
P80216	Aptenodytes forsteri	Metazoa	146	None	None	Negative	Fold_5
Q8IBP3	Plasmodium falciparum (isolate 3D7)	Other	198	None	None	Negative	Fold_2
Q9DCT1	Mus musculus	Metazoa	301	None	None	Negative	Fold_5
Q68FF7	Mus musculus	Metazoa	579	None	None	Negative	Fold_3
I1ZHA5	Chamaecyparis formosensis	Viridiplantae	603	None	None	Negative	Fold_5
Q2M2I8	Homo sapiens	Metazoa	961	None	None	Negative	Fold_4
F4JZG9	Arabidopsis thaliana	Viridiplantae	384	None	None	Negative	Fold_4
Q9ZVN9	Arabidopsis thaliana	Viridiplantae	421	None	None	Negative	Fold_2
Q9LTK3	Arabidopsis thaliana	Viridiplantae	682	None	None	Negative	Fold_2
F8VQB6	Mus musculus	Metazoa	2062	None	None	Negative	Fold_1
P47158	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	497	None	None	Negative	Fold_2
Q5XIT1	Rattus norvegicus	Metazoa	281	None	None	Negative	Fold_2
P84969	Triticum kiharae	Viridiplantae	46	None	None	Negative	Fold_3
Q02974	Rattus norvegicus	Metazoa	298	None	None	Negative	Fold_3
P36131	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	295	None	None	Negative	Fold_3
Q3UQU0	Mus musculus	Metazoa	596	None	None	Negative	Fold_4
Q8H124	Arabidopsis thaliana	Viridiplantae	280	None	None	Negative	Fold_4
Q9UPQ0	Homo sapiens	Metazoa	1083	None	None	Negative	Fold_4
P0C7A8	Echis leucogaster	Metazoa	49	None	None	Negative	Fold_2
P48268	Chlamydomonas reinhardtii	Viridiplantae	82	None	None	Negative	Fold_3
P53674	Homo sapiens	Metazoa	252	None	None	Negative	Fold_1
Q6UW68	Homo sapiens	Metazoa	189	None	None	Negative	Fold_4
Q9FIE3	Arabidopsis thaliana	Viridiplantae	620	None	None	Negative	Fold_3
P82912	Homo sapiens	Metazoa	194	None	None	Negative	Fold_1
O96907	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	Other	193	None	None	Negative	Fold_4
Q9VVT2	Drosophila melanogaster	Metazoa	590	None	None	Negative	Fold_1
Q09897	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	932	None	None	Negative	Fold_2
Q9ZW22	Arabidopsis thaliana	Viridiplantae	272	None	None	Negative	Fold_3
Q9Y4P8	Homo sapiens	Metazoa	454	None	None	Negative	Fold_2
Q09FC8	Homo sapiens	Metazoa	603	None	None	Negative	Fold_5
Q924A2	Mus musculus	Metazoa	2510	None	None	Negative	Fold_1
P03974	Sus scrofa	Metazoa	806	None	None	Negative	Fold_3
O80839	Arabidopsis thaliana	Viridiplantae	226	None	None	Negative	Fold_2
Q8CH77	Mus musculus	Metazoa	1875	None	None	Negative	Fold_5
A0A3B1EFP7	Strobilurus tenacellus	Fungi	504	None	None	Negative	Fold_5
A8MPH9	Drosophila melanogaster	Metazoa	722	None	None	Negative	Fold_3
P0DJ07	Homo sapiens	Metazoa	73	None	None	Negative	Fold_4
Q9Z1D1	Mus musculus	Metazoa	320	None	None	Negative	Fold_2
Q7XC54	Oryza sativa subsp. japonica	Viridiplantae	311	None	None	Negative	Fold_2
P63276	Mus musculus	Metazoa	135	None	None	Negative	Fold_5
O96018	Homo sapiens	Metazoa	575	None	None	Negative	Fold_4
O80654	Arabidopsis thaliana	Viridiplantae	244	None	None	Negative	Fold_2
Q93VI4	Arabidopsis thaliana	Viridiplantae	227	None	None	Negative	Fold_1
Q9SJ89	Arabidopsis thaliana	Viridiplantae	146	None	None	Negative	Fold_2
Q9VSK8	Drosophila melanogaster	Metazoa	597	None	None	Negative	Fold_2
O15530	Homo sapiens	Metazoa	556	None	None	Negative	Fold_4
Q09904	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1159	None	None	Negative	Fold_2
Q8TDH9	Homo sapiens	Metazoa	187	None	None	Negative	Fold_3
P59045	Homo sapiens	Metazoa	1033	None	None	Negative	Fold_4
P01643	Mus musculus	Metazoa	108	None	None	Negative	Fold_2
Q8BGC4	Mus musculus	Metazoa	377	None	None	Negative	Fold_3
Q02094	Homo sapiens	Metazoa	409	None	None	Negative	Fold_3
P00311	Galdieria sulphuraria	Other	172	None	None	Negative	Fold_5
P07891	Chlamydomonas reinhardtii	Viridiplantae	141	None	None	Negative	Fold_5
Q8TAM6	Homo sapiens	Metazoa	284	None	None	Negative	Fold_4
Q9HGQ2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	688	None	None	Negative	Fold_4
P53368	Mus musculus	Metazoa	156	None	None	Negative	Fold_3
Q8K1X4	Mus musculus	Metazoa	1134	None	None	Negative	Fold_1
Q06830	Homo sapiens	Metazoa	199	None	None	Negative	Fold_1
P22354	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	195	None	None	Negative	Fold_1
F2QY27	Komagataella phaffii (strain ATCC 76273 / CBS 7435 / CECT 11047 / NRRL Y-11430 / Wegner 21-1)	Fungi	663	None	None	Negative	Fold_1
Q03067	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	99	None	None	Negative	Fold_3
D4ADX7	Rattus norvegicus	Metazoa	493	None	None	Negative	Fold_3
P21306	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	62	None	None	Negative	Fold_2
O94880	Homo sapiens	Metazoa	948	None	None	Negative	Fold_3
Q9CPN8	Mus musculus	Metazoa	579	None	None	Negative	Fold_1
Q0CJ62	Aspergillus terreus (strain NIH 2624 / FGSC A1156)	Fungi	446	None	None	Negative	Fold_4
Q8K009	Mus musculus	Metazoa	923	None	None	Negative	Fold_2
A8MYZ5	Homo sapiens	Metazoa	107	None	None	Negative	Fold_5
Q9R0N8	Mus musculus	Metazoa	511	None	None	Negative	Fold_2
Q9C518	Arabidopsis thaliana	Viridiplantae	401	None	None	Negative	Fold_2
Q99583	Homo sapiens	Metazoa	582	None	None	Negative	Fold_1
Q9V452	Drosophila melanogaster	Metazoa	140	None	None	Negative	Fold_2
P81587	Cancer pagurus	Metazoa	44	None	None	Negative	Fold_3
Q05116	Xenopus laevis	Metazoa	395	None	None	Negative	Fold_1
Q9JMD0	Mus musculus	Metazoa	495	None	None	Negative	Fold_2
P28743	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	706	None	None	Negative	Fold_4
P40921	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	409	None	None	Negative	Fold_1
Q6CIT4	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37)	Fungi	1000	None	None	Negative	Fold_5
Q9BRJ9	Homo sapiens	Metazoa	268	None	None	Negative	Fold_3
Q9MZU4	Sus scrofa	Metazoa	362	None	None	Negative	Fold_5
Q08774	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	242	None	None	Negative	Fold_3
Q7Z7H3	Homo sapiens	Metazoa	387	None	None	Negative	Fold_2
O35643	Mus musculus	Metazoa	943	None	None	Negative	Fold_2
Q38876	Arabidopsis thaliana	Viridiplantae	242	None	None	Negative	Fold_3
Q9LNW3	Arabidopsis thaliana	Viridiplantae	442	None	None	Negative	Fold_2
Q13451	Homo sapiens	Metazoa	457	None	None	Negative	Fold_4
O00570	Homo sapiens	Metazoa	391	None	None	Negative	Fold_5
A4GDU6	Olea europaea	Viridiplantae	134	None	None	Negative	Fold_1
Q9BZD7	Homo sapiens	Metazoa	231	None	None	Negative	Fold_5
P38682	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	493	None	None	Negative	Fold_2
Q1ED39	Homo sapiens	Metazoa	458	None	None	Negative	Fold_5
P81996	Echis carinatus sochureki	Metazoa	123	None	None	Negative	Fold_3
Q9LUG1	Arabidopsis thaliana	Viridiplantae	765	None	None	Negative	Fold_2
Q12055	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	197	None	None	Negative	Fold_2
Q8IZL2	Homo sapiens	Metazoa	1156	None	None	Negative	Fold_3
Q9JIM0	Rattus norvegicus	Metazoa	706	None	None	Negative	Fold_1
D3YZP9	Mus musculus	Metazoa	469	None	None	Negative	Fold_2
Q8VBW5	Mus musculus	Metazoa	907	None	None	Negative	Fold_4
P41224	Rattus norvegicus	Metazoa	301	None	None	Negative	Fold_5
P18212	Nicotiana tabacum	Viridiplantae	265	None	None	Negative	Fold_2
G1TIB4	Oryctolagus cuniculus	Metazoa	69	None	None	Negative	Fold_3
Q96GE6	Homo sapiens	Metazoa	196	None	None	Negative	Fold_1
Q9CQ75	Mus musculus	Metazoa	99	None	None	Negative	Fold_4
A0A4Y5QWK5	Cannabis sativa	Viridiplantae	633	None	None	Negative	Fold_2
Q9XVR6	Caenorhabditis elegans	Metazoa	284	None	None	Negative	Fold_3
P30232	Sinapis alba	Viridiplantae	51	None	None	Negative	Fold_3
O09158	Mus musculus	Metazoa	503	None	None	Negative	Fold_5
P19516	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	300	None	None	Negative	Fold_3
O75901	Homo sapiens	Metazoa	435	None	None	Negative	Fold_5
Q8IYI0	Homo sapiens	Metazoa	205	None	None	Negative	Fold_5
Q7Z6J9	Homo sapiens	Metazoa	526	None	None	Negative	Fold_3
Q9C952	Arabidopsis thaliana	Viridiplantae	693	None	None	Negative	Fold_3
Q8K4K5	Rattus norvegicus	Metazoa	1036	None	None	Negative	Fold_2
Q99MD6	Mus musculus	Metazoa	652	None	None	Negative	Fold_5
O59800	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	354	None	None	Negative	Fold_2
E9Q735	Mus musculus	Metazoa	1028	None	None	Negative	Fold_2
A0A2Z5QL08	Rhododendron dauricum	Viridiplantae	389	None	None	Negative	Fold_2
Q8K3X6	Mus musculus	Metazoa	423	None	None	Negative	Fold_2
P45700	Mus musculus	Metazoa	655	None	None	Negative	Fold_4
Q9NZ50	Bos taurus	Metazoa	127	None	None	Negative	Fold_4
P0DSO2	Homo sapiens	Metazoa	92	None	None	Negative	Fold_2
P23687	Sus scrofa	Metazoa	710	None	None	Negative	Fold_3
Q9Y262	Homo sapiens	Metazoa	564	None	None	Negative	Fold_2
P00173	Rattus norvegicus	Metazoa	134	None	None	Negative	Fold_4
P27661	Mus musculus	Metazoa	143	None	None	Negative	Fold_4
Q9USP0	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	341	None	None	Negative	Fold_5
W0T4V8	Kluyveromyces marxianus (strain DMKU3-1042 / BCC 29191 / NBRC 104275)	Fungi	271	None	None	Negative	Fold_3
Q69AB2	Mus musculus	Metazoa	127	None	None	Negative	Fold_4
B2RQC2	Mus musculus	Metazoa	1324	None	None	Negative	Fold_5
O43929	Homo sapiens	Metazoa	436	None	None	Negative	Fold_4
P06401	Homo sapiens	Metazoa	933	None	None	Negative	Fold_4
P84155	Leishmania major	Other	301	None	None	Negative	Fold_4
Q9CZL2	Mus musculus	Metazoa	131	None	None	Negative	Fold_1
Q924S9	Mus musculus	Metazoa	152	None	None	Negative	Fold_3
P01455	Naja annulifera	Metazoa	60	None	None	Negative	Fold_4
Q60902	Mus musculus	Metazoa	907	None	None	Negative	Fold_2
P80969	Nicotiana tabacum	Viridiplantae	226	None	None	Negative	Fold_1
Q12962	Homo sapiens	Metazoa	218	None	None	Negative	Fold_2
Q8VCR8	Mus musculus	Metazoa	613	None	None	Negative	Fold_1
Q8L5D8	Phoenix dactylifera	Viridiplantae	131	None	None	Negative	Fold_5
Q9TZ70	Caenorhabditis elegans	Metazoa	205	None	None	Negative	Fold_3
Q9NVA1	Homo sapiens	Metazoa	299	None	None	Negative	Fold_1
A2AGT5	Mus musculus	Metazoa	2032	None	None	Negative	Fold_4
Q9C5Z3	Arabidopsis thaliana	Viridiplantae	441	None	None	Negative	Fold_3
Q9FKL2	Arabidopsis thaliana	Viridiplantae	333	None	None	Negative	Fold_1
Q92979	Homo sapiens	Metazoa	244	None	None	Negative	Fold_1
Q6ZSZ6	Homo sapiens	Metazoa	1077	None	None	Negative	Fold_2
Q9LT23	Arabidopsis thaliana	Viridiplantae	337	None	None	Negative	Fold_4
Q5FW52	Mus musculus	Metazoa	967	None	None	Negative	Fold_4
Q505D1	Mus musculus	Metazoa	1053	None	None	Negative	Fold_2
P16892	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	353	None	None	Negative	Fold_5
P22734	Rattus norvegicus	Metazoa	264	None	None	Negative	Fold_1
Q27272	Drosophila melanogaster	Metazoa	278	None	None	Negative	Fold_3
P13021	Dictyostelium discoideum	Other	272	None	None	Negative	Fold_4
Q86BY9	Drosophila melanogaster	Metazoa	1235	None	None	Negative	Fold_5
Q9U489	Caenorhabditis elegans	Metazoa	1147	None	None	Negative	Fold_2
P40034	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	492	None	None	Negative	Fold_2
Q91ZQ0	Rattus norvegicus	Metazoa	406	None	None	Negative	Fold_2
Q96Q05	Homo sapiens	Metazoa	1148	None	None	Negative	Fold_1
A2A288	Homo sapiens	Metazoa	527	None	None	Negative	Fold_1
Q12442	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	317	None	None	Negative	Fold_3
P02563	Rattus norvegicus	Metazoa	1938	None	None	Negative	Fold_1
Q257B3	Trypanosoma brucei brucei	Other	345	None	None	Negative	Fold_3
Q5BP74	Xenopus laevis	Metazoa	415	None	None	Negative	Fold_3
Q6P8Y0	Mus musculus	Metazoa	303	None	None	Negative	Fold_2
Q9ZUD9	Arabidopsis thaliana	Viridiplantae	323	None	None	Negative	Fold_5
Q64689	Mus musculus	Metazoa	380	None	None	Negative	Fold_2
Q02367	Bos taurus	Metazoa	128	None	None	Negative	Fold_1
P14065	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	312	None	None	Negative	Fold_5
P50942	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1183	None	None	Negative	Fold_3
Q9SGY1	Arabidopsis thaliana	Viridiplantae	1227	None	None	Negative	Fold_5
P34477	Caenorhabditis elegans	Metazoa	164	None	None	Negative	Fold_3
Q91VR8	Mus musculus	Metazoa	75	None	None	Negative	Fold_5
Q67Z52	Arabidopsis thaliana	Viridiplantae	243	None	None	Negative	Fold_1
Q3SWT4	Rattus norvegicus	Metazoa	764	None	None	Negative	Fold_3
P84262	Lithobates palustris	Metazoa	48	None	None	Negative	Fold_2
Q2QW53	Oryza sativa subsp. japonica	Viridiplantae	270	None	None	Negative	Fold_2
Q9U217	Caenorhabditis elegans	Metazoa	647	None	None	Negative	Fold_1
Q7TSJ6	Mus musculus	Metazoa	1042	None	None	Negative	Fold_3
P48056	Rattus norvegicus	Metazoa	614	None	None	Negative	Fold_2
Q91ZV4	Mus musculus	Metazoa	335	None	None	Negative	Fold_1
Q03798	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	255	None	None	Negative	Fold_5
D2DRC4	Sorbus aucuparia	Viridiplantae	390	None	None	Negative	Fold_3
Q6IPT4	Homo sapiens	Metazoa	315	None	None	Negative	Fold_4
Q01514	Mus musculus	Metazoa	589	None	None	Negative	Fold_1
Q86VV4	Homo sapiens	Metazoa	465	None	None	Negative	Fold_2
P85189	Helianthus annuus	Viridiplantae	263	None	None	Negative	Fold_5
P24005	Dictyostelium discoideum	Other	295	None	None	Negative	Fold_3
F4ID16	Arabidopsis thaliana	Viridiplantae	997	None	None	Negative	Fold_5
Q9BXT4	Homo sapiens	Metazoa	1180	None	None	Negative	Fold_4
P38627	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	578	None	None	Negative	Fold_1
Q04399	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	608	None	None	Negative	Fold_3
P49593	Homo sapiens	Metazoa	454	None	None	Negative	Fold_4
A0A0A2JY25	Penicillium expansum	Fungi	495	None	None	Negative	Fold_2
Q53TN4	Homo sapiens	Metazoa	286	None	None	Negative	Fold_4
Q03063	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	452	None	None	Negative	Fold_2
P49368	Homo sapiens	Metazoa	545	None	None	Negative	Fold_4
O08889	Cricetulus longicaudatus	Metazoa	356	None	None	Negative	Fold_1
Q9LR97	Arabidopsis thaliana	Viridiplantae	373	None	None	Negative	Fold_4
Q13574	Homo sapiens	Metazoa	928	None	None	Negative	Fold_1
O00408	Homo sapiens	Metazoa	941	None	None	Negative	Fold_4
P78316	Homo sapiens	Metazoa	857	None	None	Negative	Fold_1
Q8LD26	Arabidopsis thaliana	Viridiplantae	137	None	None	Negative	Fold_2
P22213	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	666	None	None	Negative	Fold_2
Q03769	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	411	None	None	Negative	Fold_3
Q12434	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	202	None	None	Negative	Fold_3
Q8VWN6	Pisum sativum	Viridiplantae	798	None	None	Negative	Fold_2
Q8N5D0	Homo sapiens	Metazoa	677	None	None	Negative	Fold_4
P62069	Mus musculus	Metazoa	366	None	None	Negative	Fold_3
Q99KR3	Mus musculus	Metazoa	288	None	None	Negative	Fold_1
P48112	Cyanophora paradoxa	Other	752	None	None	Negative	Fold_3
Q7Z4I7	Homo sapiens	Metazoa	341	None	None	Negative	Fold_4
Q9Y3E1	Homo sapiens	Metazoa	203	None	None	Negative	Fold_3
C0SUU6	Arabidopsis thaliana	Viridiplantae	352	None	None	Negative	Fold_3
P68370	Rattus norvegicus	Metazoa	451	None	None	Negative	Fold_3
Q96GM1	Homo sapiens	Metazoa	343	None	None	Negative	Fold_4
Q96HC4	Homo sapiens	Metazoa	596	None	None	Negative	Fold_2
Q6VTH5	Cyprinus carpio	Metazoa	218	None	None	Negative	Fold_5
Q86SZ2	Homo sapiens	Metazoa	158	None	None	Negative	Fold_2
Q94527	Drosophila melanogaster	Metazoa	971	None	None	Negative	Fold_3
O14646	Homo sapiens	Metazoa	1710	None	None	Negative	Fold_1
Q8WW52	Homo sapiens	Metazoa	585	None	None	Negative	Fold_5
Q9FNY2	Arabidopsis thaliana	Viridiplantae	385	None	None	Negative	Fold_3
Q8IY22	Homo sapiens	Metazoa	773	None	None	Negative	Fold_2
Q2YD98	Homo sapiens	Metazoa	709	None	None	Negative	Fold_4
Q9UQL6	Homo sapiens	Metazoa	1122	None	None	Negative	Fold_5
A0A2P1GIW4	Catharanthus roseus	Viridiplantae	354	None	None	Negative	Fold_5
P09110	Homo sapiens	Metazoa	424	None	None	Negative	Fold_4
A0T0T0	Thalassiosira pseudonana	Other	351	None	None	Negative	Fold_3
P39525	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	442	None	None	Negative	Fold_2
Q08109	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	551	None	None	Negative	Fold_1
P19873	Cucurbita maxima	Viridiplantae	68	None	None	Negative	Fold_5
Q9QZ41	Mus musculus	Metazoa	663	None	None	Negative	Fold_4
Q1ECZ2	Danio rerio	Metazoa	601	None	None	Negative	Fold_2
Q9NYH9	Homo sapiens	Metazoa	597	None	None	Negative	Fold_1
P12852	Chlamydomonas reinhardtii	Viridiplantae	199	None	None	Negative	Fold_3
Q765A7	Rattus norvegicus	Metazoa	922	None	None	Negative	Fold_2
P86779	Merluccius senegalensis	Metazoa	108	None	None	Negative	Fold_4
P82901	Triticum aestivum	Viridiplantae	67	None	None	Negative	Fold_1
Q8I266	Plasmodium falciparum (isolate 3D7)	Other	1470	None	None	Negative	Fold_3
P86292	Plasmodium falciparum (isolate HB3)	Other	122	None	None	Negative	Fold_4
G0RNA2	Hypocrea jecorina (strain QM6a)	Fungi	304	None	None	Negative	Fold_1
D2X8K2	Condylactis gigantea	Metazoa	119	None	None	Negative	Fold_1
P0C0B0	Arabidopsis thaliana	Viridiplantae	122	None	None	Negative	Fold_1
P48539	Homo sapiens	Metazoa	62	None	None	Negative	Fold_1
Q60714	Mus musculus	Metazoa	646	None	None	Negative	Fold_1
Q9VT67	Drosophila melanogaster	Metazoa	186	None	None	Negative	Fold_4
P67882	Meleagris gallopavo	Metazoa	105	None	None	Negative	Fold_4
P34496	Caenorhabditis elegans	Metazoa	170	None	None	Negative	Fold_1
Q9H7V2	Homo sapiens	Metazoa	258	None	None	Negative	Fold_1
Q9QZK2	Mus musculus	Metazoa	820	None	None	Negative	Fold_2
P50545	Rattus norvegicus	Metazoa	524	None	None	Negative	Fold_2
P39520	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1085	None	None	Negative	Fold_2
K0E4D9	Aspergillus rugulosus	Fungi	1479	None	None	Negative	Fold_5
Q96A56	Homo sapiens	Metazoa	240	None	None	Negative	Fold_1
Q9LFU9	Arabidopsis thaliana	Viridiplantae	149	None	None	Negative	Fold_5
G3V9T7	Rattus norvegicus	Metazoa	348	None	None	Negative	Fold_1
Q80TE0	Mus musculus	Metazoa	1409	None	None	Negative	Fold_5
Q5VTH9	Homo sapiens	Metazoa	848	None	None	Negative	Fold_4
Q01406	Gallus gallus	Metazoa	563	None	None	Negative	Fold_5
P0C233	Tetrahymena thermophila	Other	259	None	None	Negative	Fold_3
Q9S725	Arabidopsis thaliana	Viridiplantae	556	None	None	Negative	Fold_5
Q9VGU5	Drosophila melanogaster	Metazoa	872	None	None	Negative	Fold_5
Q9FGQ7	Arabidopsis thaliana	Viridiplantae	367	None	None	Negative	Fold_2
P83312	Parabuthus schlechteri	Metazoa	45	None	None	Negative	Fold_1
P62368	Plasmodium falciparum (isolate 3D7)	Other	240	None	None	Negative	Fold_5
Q04066	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	261	None	None	Negative	Fold_3
Q6IYF8	Mus musculus	Metazoa	337	None	None	Negative	Fold_1
P23562	Rattus norvegicus	Metazoa	927	None	None	Negative	Fold_5
Q9D0P7	Mus musculus	Metazoa	329	None	None	Negative	Fold_2
P13393	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	240	None	None	Negative	Fold_2
A0A1Y3DYH2	Plasmodium knowlesi	Other	363	None	None	Negative	Fold_2
Q96LW1	Homo sapiens	Metazoa	612	None	None	Negative	Fold_2
C7C435	Fusarium solani	Fungi	472	None	None	Negative	Fold_3
Q9H9Q4	Homo sapiens	Metazoa	299	None	None	Negative	Fold_4
Q7XJU1	Arabidopsis thaliana	Viridiplantae	153	None	None	Negative	Fold_2
F4JT80	Arabidopsis thaliana	Viridiplantae	1207	None	None	Negative	Fold_3
P00723	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37)	Fungi	1025	None	None	Negative	Fold_2
Q8SRT7	Encephalitozoon cuniculi (strain GB-M1)	Fungi	376	None	None	Negative	Fold_3
P47120	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	325	None	None	Negative	Fold_2
P27680	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	312	None	None	Negative	Fold_3
P0CX12	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	379	None	None	Negative	Fold_2
